X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1755044,5929206,1075,,508420,0,,0,2,,Null,2007/2008,TARGET ROAD,WAIRAU ROAD,,Non-Injury Crash,No,2007,,South,,0,,Hill Road,,,,,,Dark,183800,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1756166,5918793,1076,,515500,0,,0,1,,West,2001/2002,SH 16,NEWTON OBR,,Non-Injury Crash,Yes,2002,,East,,0,,Flat,,,,,,Overcast,417600,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Heavy rain,Null
1786047,5488735,1077,,564021,0,,0,3,,North,2010/2011,SH 1N,ATKINS ROAD,,Non-Injury Crash,Yes,2011,,South,,0,,Flat,,,,,,Overcast,1882404,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,42,Horowhenua District,Nil,,,,,0,0,Open,0,,,Heavy rain,Null
1420274,5248489,1078,,585309,0,,0,0,,West,2014/2015,SH 6,WOOLHOUSE ROAD W,,Non-Injury Crash,Yes,2015,,East,,0,,Flat,,,,,,Bright sun,2419400,0,0,0,2,,,0,,,,,,West Coast Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,57,Westland District,Unknown,,,,,0,0,Open,1,,,Fine,Null
1756475,5443884,1079,,571100,0,,0,2,,Null,2007/2008,MUNGAVIN AVENUE,BEDFORD ST E,,Non-Injury Crash,No,2008,,West,,0,,Flat,,,,,,Bright sun,2048300,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1930510,5604594,1080,,548100,0,,0,1,,Null,2006/2007,WILLOWPARK ROAD NORTH,ST AUBYN ST EAST,,Minor Crash,No,2007,,North,,0,,Flat,,,,,,Bright sun,1500800,1,1,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,30,Hastings District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1748435,5427077,1081,,573101,0,,0,0,,West,2014/2015,SH 1N,VICTORIA ST,,Non-Injury Crash,Yes,2015,,East,,0,,Flat,,,,,,Bright sun,2131600,0,0,0,2,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,47,Wellington City,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1771052,5908192,1082,,523115,0,,0,2,,West,2015/2016,BAVERSTOCK ROAD,COACHMAN DRIVE,,Non-Injury Crash,No,2016,,East,,0,,Flat,,,,,,Bright sun,712123,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1752023,5432185,1083,,574002,0,,0,2,,North,2008/2009,SH 2,SH 1N,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,2078302,0,0,0,2,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,47,Wellington City,Nil,,,,,0,0,Open,0,,,Fine,Null
1396231,4917470,1084,,602412,0,,0,2,,Null,2010/2011,FACTORY ROAD,GUY ROAD,,Non-Injury Crash,No,2010,,West,,0,,Flat,,,,,,Bright sun,2978000,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,71,Dunedin City,Give way,,,,,0,0,Open,0,,,Fine,Null
1762203,5913613,1085,,520500,0,,0,1,,South,2013/2014,SH 1N,PENROSE OBR,,Non-Injury Crash,Yes,2013,,North,,0,,Flat,,,,,,Overcast,637100,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1747281,5921508,1086,,512202,0,,0,2,,North,2015/2016,TE ATATU ROAD,TAIKATA ROAD,,Non-Injury Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,248800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1767310,5472026,1087,,565903,0,,0,0,,North,2014/2015,NATHAN AVENUE,FALLA ST,,Serious Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,2001900,0,1,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,1,,50,,Null,0,0,,43,Kapiti Coast District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1763441,5912769,1088,,520500,0,,0,3,,Null,2008/2009,SH 1N,MT WGTN OFF SBD,,Minor Crash,Yes,2009,,South,,0,,Hill Road,,,,,,Bright sun,637400,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1720287,5937054,1089,,506642,0,,0,0,,East,2002/2003,Z BCH MURIWAI,COAST ROAD,,Minor Crash,No,2003,,South,,0,,Flat,,,,,,Bright sun,210600,2,0,0,0,,,0,,,,,,Auckland Region,Nil,Off road,Unsealed,,0,0,,100,,None,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Fine,Null
1569999,5183239,1090,,592300,0,0,0,2,0,North,2016/2017,KNOWLES ST,RUTLAND ST,,Non-Injury Crash,No,2017,0,North,0,0,0,Flat,0,,0,,0,Overcast,2685100,0,0,0,2,0,0,0,0,1,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1720721,6050309,1091,,502201,0,,0,1,,Null,2007/2008,KIRIPAKA ROAD,BOUNDARY ROAD,,Non-Injury Crash,No,2008,,East,,0,,Flat,,,,,,Bright sun,61804,0,0,0,3,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Give way,,,,,0,0,Urban,1,,,Fine,Null
1258793.17,5004307.854,1092,,609302,0,0,0,1,0,South,2018/2019,HALLENSTEIN STREET,YORK STREET,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,1,,0,Bright sun,3034100,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,70,Queenstown-Lakes District,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1271172,5015421,1093,,609200,0,0,0,1,0,West,2008/2009,BUCKINGHAM ST,WILTSHIRE ST,,Non-Injury Crash,No,2008,0,East,0,0,0,Flat,0,,0,,0,Dark,3034904,0,0,0,1,0,0,0,0,1,,0,0,Otago Region,Nil,1-way,Sealed,0,0,0,0,50,0,On,1,0,,70,Queenstown-Lakes District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1751016,5427925,1094,,576700,0,0,0,1,1,Null,2006/2007,EVANS BAY PARADE,ORIENTAL PARADE,,Minor Crash,No,2007,0,West,0,0,0,Flat,0,,0,,0,Twilight,2186500,1,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1623002,5430283,1095,,582700,0,,0,1,,North,2014/2015,VANGUARD ST,NORTHESK ST,,Non-Injury Crash,No,2015,,West,,0,,Flat,,,,,,Twilight,2332000,0,0,0,2,,,0,,,,,,Nelson Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,52,Nelson City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1756431,5927790,1096,,507900,0,,0,1,,Null,2014/2015,TAHAROTO ROAD,SHAKESPEARE ROAD,,Non-Injury Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,305202,0,0,0,6,,,1,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1754270,5928182,1097,,508310,0,,0,1,,West,2003/2004,CHIVALRY ROAD,CHARTWELL AVENUE,,Minor Crash,No,2004,,East,,0,,Flat,,,,,,Overcast,200200,1,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1891501,5813810,1098,,538501,0,,0,1,,South,2003/2004,JELLICOE ST,NO 3 ROAD,,Non-Injury Crash,No,2003,,North,,0,,Flat,,,,,,Dark,1213900,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,70,,On,0,0,,22,Western Bay of Plenty District,Nil,,,,,1,0,Urban,0,,,Fine,Null
1797256,5817255,1099,,528406,0,,0,2,,Null,2011/2012,ROTOKAURI ROAD,BRECKONS AVENUE,,Minor Crash,No,2012,,East,,0,,Flat,,,,,,Dark,907601,2,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1791447,5498249,1100,,564012,0,,0,1,,South,2016/2017,SH 1N,BOULTON ROAD,,Non-Injury Crash,Yes,2017,,South,,0,,Flat,,,,,,Bright sun,1858700,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,42,Horowhenua District,Nil,,,,,1,0,Open,0,,,Fine,Null
1763283,5907073,1101,,524301,0,,0,1,,Null,2007/2008,HAIN AVENUE,EARLSWORTH ROAD,,Non-Injury Crash,No,2008,,North,,0,,Flat,,,,,,Bright sun,747000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1267573.771,5008626.714,1102,,609034,0,,0,2,,South,2018/2019,HOWARDS DRIVE,FRANKTON-LADIES MILE HIGHWAY,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,3039713,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,70,Queenstown-Lakes District,Nil,,,,,0,0,Urban,0,,,Fine,Strong wind
1749965,5422272,1103,,576100,0,0,0,1,0,North,2005/2006,QUEENS DRIVE,HUNGERFORD ROAD,,Minor Crash,No,2005,0,South,0,0,0,Flat,0,,0,,1,Dark,2195601,1,0,0,2,0,0,0,0,0,,0,1,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1950044,5789582,1104,,542440,0,0,0,1,0,Null,2001/2002,MARY HENRY PLACE,DOUGLAS ST,,Non-Injury Crash,No,2002,0,East,0,0,0,Flat,0,Easter,0,,1,Bright sun,1308900,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,25,Whakatane District,Nil,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1803927,5790618,1105,,531002,0,,0,2,,West,2013/2014,ALEXANDRA ST,CHURCHILL ST,,Non-Injury Crash,No,2014,,East,,0,,Flat,,,,,,Twilight,973000,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,17,Waipa District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1742500,5926461,1106,,513410,0,,0,2,,Null,2003/2004,BRIGHAM CREEK ROAD,SH 16,,Minor Crash,No,2004,,West,,0,,Flat,,,,,,Overcast,223100,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Open,0,,,Fine,Null
1754962,5927101,1107,,508620,0,,0,2,,Null,2010/2011,CORONATION ROAD,MCFETRIDGE PLACE,,Non-Injury Crash,No,2010,,West,,0,,Flat,,,,,,Bright sun,203500,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1935463,5604322,1108,,545750,0,0,0,1,0,South,2010/2011,TE MATA MANGATERETERE ROA,THOMPSON ROAD,,Serious Crash,No,2010,0,North,0,0,1,Flat,0,Christmas New Year,0,,0,Bright sun,1466501,0,0,0,2,0,0,0,0,0,,0,1,Hawke's Bay Region,Nil,2-way,Sealed,0,0,1,0,100,0,Null,0,0,,30,Hastings District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1758991,5917011,1109,,516001,0,,0,1,,South,2017/2018,SH 1N,DILWORTH FTBR,,Non-Injury Crash,Yes,2017,,North,,0,,Flat,,,,,,Overcast,491200,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1798958,5813404,1110,,528900,0,,0,2,,Null,2017/2018,SH 1N,KAHIKATEA DRIVE,,Minor Crash,Yes,2018,,North,,0,,Flat,,,,,,Bright sun,916402,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,60,,Null,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,1,,,Fine,Null
1767104,5901019,1111,,524720,0,,0,2,,Null,2009/2010,WORDSWORTH ROAD,SWALLOW DRIVE,,Non-Injury Crash,No,2010,,East,,0,,Flat,,,,,,Bright sun,775901,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1755355,5932792,1112,,507400,0,0,0,1,0,Null,2011/2012,WINDSOR PLACE,EAST COAST ROAD,,Non-Injury Crash,No,2012,0,North,0,0,0,Flat,0,,0,,0,Overcast,152900,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,1,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1709096,6068565,1113,,501802,0,0,0,1,0,Null,2005/2006,SH 1N,KOPETI ROAD,,Minor Crash,Yes,2005,0,East,1,0,0,Flat,0,,0,,0,Bright sun,65600,1,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1770068,5914684,1114,,522722,0,,0,2,,West,2002/2003,PAKURANGA ROAD,ABERFELDY AVENUE,,Non-Injury Crash,No,2002,,West,,0,,Hill Road,,,,,,Bright sun,681308,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,60,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1800143.783,5815977.134,1115,,529700,0,,0,2,,Null,2019/2020,VIALOU STREET,LIVERPOOL STREET,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,910000,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1822078,5531489,1116,,562401,0,0,0,1,0,North,2010/2011,TREMAINE AVENUE,TYNDALL ST,,Non-Injury Crash,No,2010,0,East,0,0,0,Flat,0,,0,,1,Bright sun,1833900,0,0,0,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1744388.916,5930014.784,1117,,506400,0,0,0,1,0,West,2020/2021,LLOYD ROAD,JAMES PAIGE LANE,,Minor Crash,No,2020,0,East,1,0,1,Hill Road,0,,0,,0,Bright sun,216905,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1746926,5919064,1118,,512402,0,,0,2,,South,2007/2008,Z CPK WENDYS,VERA ROAD,,Non-Injury Crash,No,2008,,East,,0,,Flat,,Christmas New Year,,,,Twilight,254500,0,0,0,0,,,0,,,,,,Auckland Region,Nil,Off road,Sealed,,0,0,,30,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1766552,5913139,1119,,522920,0,,0,1,,North,2006/2007,TI RAKAU DRIVE,AYLESBURY ST,,Non-Injury Crash,No,2007,,North,,0,,Flat,,,,,,Overcast,683900,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Urban,1,,,Light rain,Null
1753925,5931643,1120,,508805,0,,0,2,,North,2002/2003,SH 1N,CONSTELLATION OBR,,Non-Injury Crash,Yes,2002,,South,,0,,Flat,,,,,,Overcast,180813,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1762697.425,5909292.461,1121,,524402,0,0,0,1,0,East,2018/2019,JAMES FLETCHER DR,BEACH ROAD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,Queens Birthday,0,,0,Dark,749700,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,60,0,On,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Light rain,Null
1744722.267,5983332.379,1122,,506660,0,0,0,0,0,North,2019/2020,WHANGARIPO VALLEY ROAD,MILLETT ROAD,,Non-Injury Crash,No,2020,0,North,1,0,0,Flat,0,,0,,0,Bright sun,136203,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1850431,5857447,1123,,534400,0,,0,2,,Null,2002/2003,SH 2,CANON ST,,Minor Crash,Yes,2003,,West,,0,,Flat,,,,,,Bright sun,1077800,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,12,Hauraki District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1758940.161,5907229.77,1124,,524200,0,,0,2,,Null,2019/2020,KIRKBRIDE ROAD,IDLEWILD AVENUE,,Non-Injury Crash,No,2020,,South,,,,Flat,,,,,,Bright sun,726300,,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1319926,4988878,1125,,608302,0,,0,0,,North,2015/2016,SH 85,SPRINGVALE ROAD,,Minor Crash,Yes,2016,,South,,0,,Hill Road,,,,,,Overcast,3021400,1,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,69,Central Otago District,Unknown,,,,,1,0,Open,0,,,Light rain,Null
1769892,5899517,1126,,523911,0,,0,3,,North,2003/2004,SH 1N,TAKANINI OFF SBD,,Minor Crash,Yes,2004,,South,,0,,Flat,,Easter,,,,Dark,766500,3,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1754743,5914679,1127,,518802,0,,0,1,,Null,2017/2018,RENFREW AVENUE,MOUNT ALBERT ROAD,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Bright sun,577700,1,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1706532,5681745,1128,,551301,0,,0,0,,Null,2005/2006,NELSON ST,PARRIS ST,,Minor Crash,No,2005,,West,,0,,Flat,,,,,,Dark,1546300,1,1,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,33,New Plymouth District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1755447,5930752,1129,,508520,0,,0,1,,South,2011/2012,TRINIDAD ROAD,TONKIN DRIVE,,Minor Crash,No,2012,,West,,0,,Hill Road,,,,,,Dark,192300,1,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1868980,5814390,1130,,536630,0,,0,2,,Null,2009/2010,SH 29,RUAHIHI ROAD,,Non-Injury Crash,Yes,2010,,East,,0,,Flat,,,,,,Bright sun,1191600,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,22,Western Bay of Plenty District,Stop,,,,,0,0,Open,0,,,Fine,Null
1770523,5910615,1131,,523109,0,,0,3,,Null,2010/2011,CHAPEL ROAD,TOWN CENTRE DRIVE,,Minor Crash,No,2010,,South,,0,,Flat,,,,,,Overcast,711709,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,60,,None,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Heavy rain,Null
1821956,5529919,1132,,562800,0,,0,2,,Null,2011/2012,SH 3,QUEEN ST,,Non-Injury Crash,Yes,2011,,North,,0,,Flat,,,,,,Overcast,1831100,0,0,0,4,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,40,Palmerston North City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1797316,5815181,1133,,528601,0,,0,2,,Null,2004/2005,ABERDEEN DRIVE,MAPLE AVENUE,,Non-Injury Crash,No,2005,,South,,0,,Flat,,,,,,Bright sun,920201,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1881992,5783798,1134,,538601,0,1,0,0,0,Null,2004/2005,SH 36,GLOUCESTER ROAD,,Minor Crash,Yes,2005,0,East,0,0,0,Flat,0,,0,,0,Dark,1249500,1,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,1,0,,24,Rotorua District,Stop,0,0,0,0,1,0,Open,0,0,0,Heavy rain,Null
1742389.691,5998272.736,1135,,505021,0,0,0,1,0,North,2004/2005,MANGAWHAI ROAD,PAUL ROAD,,Minor Crash,No,2005,0,North,0,0,1,Flat,0,,0,,0,Dark,135202,1,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,3,Kaipara District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1759535,5908107,1136,,524121,0,,0,2,,North,2009/2010,BADER DRIVE,ELMDON ST,,Serious Crash,No,2009,,North,,0,,Flat,,,,,,Dark,737301,3,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Light rain,Null
1719610,6045725,1137,,503100,0,,0,1,,West,2010/2011,JOHN ST,ROBERT ST,,Minor Crash,No,2010,,East,,0,,Flat,,,,,,Bright sun,99902,1,0,0,2,,,0,,,1,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1567642,5175082,1138,,587847,0,0,0,1,0,West,1999/2000,HENDERSONS ROAD,CASHMERE ROAD,,Non-Injury Crash,No,2000,0,West,0,0,1,Flat,0,,0,,0,Bright sun,2485300,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,70,0,Null,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1573574,5180531,1139,,593600,0,,0,2,,East,2000/2001,WORCESTER ST,SURREY ST,,Non-Injury Crash,No,2001,,East,,0,,Flat,,,,,,Bright sun,2612900,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,60,Christchurch City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1768318,5880029,1140,,525921,0,0,0,2,0,Null,2014/2015,WARD ST,WELLINGTON ST,,Non-Injury Crash,No,2014,0,South,0,0,0,Flat,0,,0,,0,Bright sun,822412,0,0,0,2,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Give way,1,0,0,0,0,0,Urban,0,0,0,Fine,Null
1771157,5895164,1141,,521201,0,,0,1,,Null,2016/2017,HINGAIA ROAD,HINAU ROAD,,Minor Crash,No,2016,,West,,0,,Flat,,,,,,Overcast,806604,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1771062,5899183,1142,,523911,0,0,0,1,0,South,2009/2010,TAKANINI SCHOOL ROAD,MANUROA ROAD,,Non-Injury Crash,No,2009,0,North,0,0,1,Flat,0,,0,,0,Dark,766800,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null
1764052,5910665,1143,,521801,0,,0,1,,Null,2001/2002,ATKINSON AVENUE,NEW BRIGHTON ROAD,,Non-Injury Crash,No,2002,,South,,0,,Hill Road,,,,,,Bright sun,786600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1536991,5336086,1144,,581842,0,0,0,1,0,North,2001/2002,SH 65,BOUNDARY ROAD,,Minor Crash,Yes,2002,0,North,0,0,1,Flat,0,,0,,0,Overcast,2381100,4,0,0,2,0,0,0,1,0,,0,0,Tasman Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,51,Tasman District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1794578,5705765,1145,,532700,0,0,0,0,0,North,2007/2008,SH 4,KURA ROAD,,Non-Injury Crash,Yes,2007,0,East,0,0,0,Flat,0,,0,,0,Dark,1042400,0,0,0,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,36,Ruapehu District,Nil,0,0,0,1,1,0,Open,0,0,0,Fine,Null
